t,err_pos_m,err_yaw_rad,gt_x,gt_y,est_x,est_y
25.299999999999983,9.81799167297294e-07,4.4828837951129015e-07,0.00022187984311905495,9.378529060022345e-07,0.00022158960782545615,-6.664238945956127e-11
25.339999999999975,9.455101905054665e-07,4.482031283402114e-07,0.00022205687368614946,9.38603613498401e-07,0.000221943351483895,-6.684515307903131e-11
25.359999999999985,9.84093004884911e-07,4.492783333094255e-07,0.00022241094321273636,9.401050706792091e-07,0.00022212022750951534,-6.694664747465882e-11
25.399999999999977,9.628368548274156e-07,4.495656156751685e-07,0.00022267650270002548,9.412312018675095e-07,0.00022247398795476885,-6.714986141650988e-11
25.439999999999998,9.643717970947526e-07,4.502253385172725e-07,0.0002230305918118347,9.427327603006574e-07,0.00022282775959377277,-6.735337553179131e-11
25.45999999999998,9.651392888111548e-07,4.5055514684560496e-07,0.00022320764056527054,9.434835606114689e-07,0.00022300464961157344,-6.745524514401365e-11
25.5,9.666743144415367e-07,4.512146558796593e-07,0.00022356174646720461,9.449852047538343e-07,0.00022335843804505788,-6.765920945749052e-11
25.539999999999992,9.682093960730014e-07,4.5187402335594804e-07,0.00022391586356640403,9.464869061837078e-07,0.00022371223767737576,-6.786347386177749e-11
25.559999999999974,9.689769579728196e-07,4.5220365368111963e-07,0.0002240929263157554,9.472377784369712e-07,0.00022388914169373464,-6.79657185880242e-11
25.599999999999994,9.705121244713707e-07,4.528628083802858e-07,0.0002244470602157378,9.487395664642406e-07,0.00022424295812816948,-6.817043306701482e-11
25.639999999999986,9.72047346384265e-07,4.535218211187086e-07,0.00022480120531742642,9.502414113349289e-07,0.00022459678576660478,-6.837544755449271e-11
25.659999999999997,9.955646857481755e-07,4.5422331111124697e-07,0.00022506682149536772,9.513678325134833e-07,0.00022477370378792358,-6.847806729105438e-11
25.69999999999999,9.743502846529453e-07,4.545100753940988e-07,0.00022533244397848762,9.524942865546393e-07,0.00022512754823616115,-6.868353172891054e-11
25.73999999999998,9.75885646604255e-07,4.551687343990608e-07,0.00022568661709421178,9.539962748661424e-07,0.00022548140389341736,-6.888929609247671e-11
25.75999999999999,9.993894988290355e-07,4.5586986531859154e-07,0.00022595225428823085,9.551228035142856e-07,0.00022565833592610196,-6.899229073610108e-11
25.799999999999983,9.78188795028375e-07,4.561564561843494e-07,0.0002262178977874285,9.562493650250303e-07,0.00022601220840081106,-6.91985049261502e-11
25.839999999999975,9.797242968936028e-07,4.568147606505862e-07,0.00022657209893139907,9.57751496333259e-07,0.000226366092089628,-6.940501895937937e-11
25.859999999999985,9.804920688178796e-07,4.571438595989153e-07,0.00022674920370846507,9.585025835257e-07,0.0002265430381400057,-6.950838840679424e-11
25.899999999999977,9.820276552020658e-07,4.578019503709773e-07,0.0002271034216745349,9.600048014313245e-07,0.00022689693865391418,-6.971535214313392e-11
25.939999999999998,9.835632971500914e-07,4.58459899397551e-07,0.00022745765085829817,9.61507076180368e-07,0.00022725085038710136,-6.992261564043285e-11
25.95999999999998,9.843311388756526e-07,4.5878882126026586e-07,0.00022763476965703688,9.622582348711717e-07,0.00022742781046155035,-7.002635978925644e-11
